Date,ALFA.ST,ALIV-SDB.ST,ASSA-B.ST,ATCO-A.ST,ATCO-B.ST,AXFO.ST,BOL.ST,CAST.ST,ELUX-B.ST,ERIC,ESSITY-B.ST,EVO.ST,GETI-B.ST,HEXA-B.ST,HM-B.ST,INVE-B.ST,KINV-B.ST,NDA-SE.ST,SAND.ST,SCA-B.ST,SEB-A.ST,SHB-A.ST,SKF-B.ST,SWED-A.ST,TEL2-B.ST,TELIA.ST,VOLV-B.ST
2025-02-28,454.5573120117187,1046.7265625,323.1645812988281,179.22988891601562,156.49656677246094,220.51654052734375,376.0,117.99618530273438,91.76000213623048,7.961519718170166,288.05926513671875,819.5242919921875,207.66049194335935,122.26774597167967,137.79525756835938,314.07318115234375,86.88999938964844,140.25665283203125,226.08920288085935,143.9879608154297,160.69290161132812,119.52613830566406,222.9330291748047,236.37075805664065,122.17000579833984,33.031002044677734,311.9096374511719
2025-03-31,419.7193298339844,881.0131225585938,294.3123474121094,156.3296356201172,137.3197479248047,218.29298400878903,327.29998779296875,108.99523162841795,81.73999786376953,7.497742176055908,277.2752685546875,742.8494873046875,210.3903045654297,106.49126434326172,126.03750610351562,293.0531005859375,70.44000244140625,126.84684753417967,204.0341033935547,129.18865966796875,153.1073455810547,100.29204559326172,194.46530151367188,208.5516662597656,129.7816925048828,34.766563415527344,274.6303405761719
2025-04-30,391.5357971191406,902.99609375,286.1670227050781,146.96360778808594,131.547119140625,266.4732971191406,296.1000061035156,115.14342498779295,60.0,8.091095924377441,278.3999938964844,671.3527221679688,181.5323181152344,93.54056549072266,133.8760223388672,280.23480224609375,77.08000183105469,132.0,194.4153594970703,122.39954376220705,141.89187622070312,126.3499984741211,182.2991943359375,239.8999938964844,136.1965789794922,34.6324348449707,245.96836853027344
2025-05-31,407.7000122070313,988.3067626953124,301.37603759765625,152.49537658691406,135.1427459716797,275.83880615234375,299.8999938964844,117.06166076660156,62.47999954223633,8.307121276855469,280.29998779296875,655.2211303710938,185.0,96.45622253417967,131.24725341796875,277.1898193359375,81.4800033569336,138.85000610351562,209.3999938964844,129.64999389648438,159.9499969482422,128.0500030517578,210.8000030517578,259.5,137.3455047607422,36.02699661254883,265.8999938964844
2025-06-30,397.7999877929687,1058.4053955078125,292.7483215332031,151.45497131347656,133.06439208984375,275.6416320800781,295.1000061035156,122.70868682861328,67.27999877929688,8.326759338378906,262.0,751.5999755859375,189.6999969482422,95.16000366210938,130.27671813964844,278.4608459472656,83.68000030517578,140.8000030517578,216.8999938964844,123.0,165.10000610351562,126.4499969482422,217.1000061035156,250.5,135.52308654785156,33.040958404541016,265.3999938964844
2025-07-31,426.5,1088.3603515625,321.11077880859375,148.03643798828125,131.28292846679688,287.9646911621094,300.8999938964844,111.04387664794922,59.81999969482422,7.089528560638428,241.5,872.4000244140625,193.1000061035156,107.9499969482422,129.73757934570312,283.1889343261719,88.08000183105469,143.0,239.1999969482422,122.8499984741211,171.39999389648438,119.6999969482422,228.6999969482422,261.1000061035156,148.31568908691406,33.6634521484375,281.20001220703125
2025-08-31,430.5,1168.239990234375,331.32525634765625,149.62184143066406,133.06439208984375,294.2740783691406,325.79998779296875,106.57030487060548,56.08000183105469,7.727782726287842,255.6000061035156,820.0,207.1999969482422,105.3499984741211,136.10928344726562,290.00738525390625,84.9000015258789,144.64999389648438,239.1000061035156,128.6999969482422,174.9499969482422,121.6500015258789,242.6999969482422,266.20001220703125,163.31390380859375,34.82719039916992,290.8999938964844
2025-09-30,428.3999938964844,1156.2579345703125,323.8875427246094,157.44973754882812,139.49740600585938,287.9646911621094,382.7000122070313,105.67559814453124,51.279998779296875,8.12055492401123,245.8000030517578,773.4000244140625,202.5,111.9000015258789,171.79078674316406,292.6949157714844,83.5999984741211,154.3000030517578,261.79998779296875,124.3499984741211,183.8999938964844,122.4000015258789,233.1999969482422,283.20001220703125,157.38323974609375,35.40928649902344,269.5
2025-10-31,454.0,1099.1417236328125,355.720947265625,158.68832397460938,141.2788543701172,259.0,429.0,107.8499984741211,61.400001525878906,10.09000015258789,260.8999938964844,635.2000122070312,223.3000030517578,116.5500030517578,176.74110412597656,312.1050720214844,89.81999969482422,162.3000030517578,288.5,126.75,181.3999938964844,124.6999969482422,245.0,289.0,147.48245239257812,36.780670166015625,262.0
2025-11-30,445.7000122070313,1125.1214599609375,355.62176513671875,160.1999969482422,144.3000030517578,270.0,451.7999877929687,107.1999969482422,59.959999084472656,9.600000381469728,261.20001220703125,645.2000122070312,214.8999938964844,110.4000015258789,167.91876220703125,319.91888427734375,87.69999694824219,167.0500030517578,285.1000061035156,122.6500015258789,187.8500061035156,130.89999389648438,247.0,300.29998779296875,150.1999969482422,37.900001525878906,282.79998779296875
