Date,AMP.MI,CPR.MI,DIA.MI,ELN.MI,ENEL.MI,ENI.MI,ERG.MI,G.MI,HER.MI,IG.MI,IP.MI,ISP.MI,ITM.MI,LDO.MI,MB.MI,MONC.MI,MS.MI,NEXI.MI,PRY.MI,RACE.MI,REC.MI,SPM.MI,SRG.MI,STLAM.MI,TIT.MI,TRN.MI,UCG.MI,UNI.MI,YKY.MI
2024-12-31,24.483816146850582,5.948421955108643,98.30398559570312,11.428325653076172,6.464064598083496,12.199995994567873,18.565563201904297,26.151029586791992,3.308783054351806,5.12957239151001,42.25800704956055,3.6067824363708496,24.930435180664062,25.643360137939453,13.235804557800291,49.851356506347656,3.440380096435547,5.109439373016357,60.56162643432617,409.2097778320313,49.321739196777344,2.3194310665130615,4.024999618530273,11.55741024017334,0.2466000020503997,7.285662174224853,36.53539276123047,11.43756103515625,1.0
2025-01-31,25.50849151611328,5.523393154144287,102.39175415039062,10.665131568908691,6.448105812072754,12.76852035522461,18.499425888061523,29.373157501220703,3.4090495109558105,5.461430072784424,45.2891731262207,3.914894819259643,25.894861221313477,29.925493240356445,14.8861665725708,59.92332458496094,3.4211599826812744,4.69000768661499,66.14044189453125,413.3772888183594,57.2658576965332,2.1900088787078857,4.202863693237305,11.898900032043455,0.265500009059906,7.614569187164307,42.125946044921875,12.473881721496582,1.0
2025-02-28,24.030593872070312,5.659797668457031,100.1701431274414,11.428325653076172,6.831721305847168,12.912050247192385,17.261722564697266,30.437610626220703,3.6076536178588863,5.869141101837158,36.11642837524414,4.419078826904297,26.28063201904297,38.13374328613281,16.127464294433594,64.65617370605469,3.277010202407837,4.823462963104248,56.02392578125,446.5189208984375,52.92827224731445,2.0356266498565674,4.494062900543213,11.346274375915527,0.2707000076770782,7.706357479095459,47.99626541137695,13.633801460266112,1.0
2025-03-31,18.399808883666992,5.351405143737793,90.34567260742188,8.97240924835205,7.255619525909424,13.325862884521484,16.56256103515625,31.05135154724121,3.8563907146453857,6.291074752807617,32.5107307434082,4.420012950897217,22.664031982421875,44.334434509277344,16.235607147216797,55.3469352722168,3.104030132293701,4.682381629943848,49.46291732788086,389.1660461425781,50.97879409790039,1.9792355298995972,4.635197162628174,9.420345306396484,0.3107999861240387,7.997019290924072,48.868751525878906,13.995087623596191,1.0
2025-04-30,16.55736541748047,5.8159708976745605,99.2321319580078,8.644627571105957,7.397886276245117,12.045992851257324,17.016071319580078,30.821197509765625,4.016430854797363,6.8647141456604,29.796550750732425,4.371461391448975,23.676679611206055,45.29370880126953,16.91267967224121,52.84361267089844,2.40250015258789,4.903536319732666,47.08602523803711,398.4933471679687,50.540164947509766,1.886790990829468,4.8913655281066895,7.472384929656982,0.3479999899864197,8.383293151855469,48.33767318725586,14.974363327026367,1.0
2025-05-31,19.931894302368164,5.74399995803833,90.20743560791016,10.50857925415039,7.824687480926514,12.303985595703123,17.573511123657227,30.73488998413086,4.215035438537598,6.437281131744385,34.01640701293945,4.584339141845703,25.750198364257812,53.62063217163086,19.672683715820312,53.84103012084961,2.5754802227020264,5.048430919647217,56.599998474121094,421.3999938964844,51.466163635253906,2.0180623531341553,5.0904998779296875,8.96500015258789,0.3763999938964844,8.564955711364746,55.27473449707031,16.38147735595703,1.0
2025-06-30,19.93000030517578,5.710000038146973,90.86000061035156,11.130000114440918,7.796620845794678,13.299683570861816,18.559999465942383,30.209999084472656,3.954728841781616,7.199999809265137,35.34000015258789,4.729581832885742,26.0,47.2518196105957,19.06678581237793,48.38999938964844,2.5947000980377197,5.073999881744385,60.040000915527344,416.1000061035156,52.73710632324219,2.325000047683716,4.970633029937744,8.508999824523926,0.4185999929904938,8.343135833740234,55.61677932739258,16.825000762939453,1.0
2025-07-31,14.765000343322754,6.059999942779541,85.69999694824219,11.670000076293944,7.484020233154297,14.411211967468262,18.979999542236328,32.720001220703125,3.746000051498413,7.244999885559082,35.959999084472656,5.119725227355957,28.25,47.27000045776367,18.68515968322754,46.939998626708984,2.719630002975464,5.010000228881836,70.37999725341797,385.2999877929687,49.77434539794922,2.3440001010894775,5.073999881744385,7.763000011444092,0.4036999940872192,8.342205047607422,63.161346435546875,17.614999771118164,1.0
2025-08-31,15.5649995803833,6.427999973297119,86.18000030517578,11.800000190734863,7.883999824523926,14.732104301452637,20.65999984741211,33.36000061035156,3.674000024795532,7.684999942779541,40.599998474121094,5.197076797485352,28.549999237060547,48.72999954223633,19.99911117553711,49.66999816894531,3.0199999809265137,5.421999931335449,74.72000122070312,406.7000122070313,52.09517288208008,2.4000000953674316,5.203999996185303,8.184000015258789,0.4095999896526336,8.484333992004395,64.539306640625,17.850000381469727,1.0
2025-09-30,13.854999542236328,5.369999885559082,75.5199966430664,11.359999656677246,8.065999984741211,14.36868381500244,21.0,33.40999984741211,3.8299999237060542,7.835000038146973,38.97999954223633,5.428165435791016,30.549999237060547,54.02000045776367,16.65143394470215,49.869998931884766,2.609999895095825,4.815999984741211,84.18000030517578,411.6000061035156,51.05820846557617,2.4570000171661377,5.118000030517578,7.863999843597412,0.4453000128269195,8.525788307189941,63.00498580932617,18.260000228881836,1.0
2025-10-31,14.800000190734863,6.033999919891357,76.69999694824219,11.350000381469728,8.772000312805176,15.686455726623535,22.36000061035156,33.349998474121094,3.890000104904175,9.09000015258789,44.70000076293945,5.39142370223999,32.599998474121094,50.880001068115234,15.97513484954834,52.0,2.430000066757202,4.565999984741211,89.81999969482422,346.5,50.86069107055664,2.25600004196167,5.3480000495910645,8.777999877929688,0.5112000107765198,8.770566940307617,62.574981689453125,18.96500015258789,1.0
2025-11-30,13.239999771118164,5.866000175476074,61.779998779296875,12.699999809265137,8.907999992370605,15.871417999267578,21.920000076293945,34.18000030517578,4.124000072479248,9.725000381469728,43.79999923706055,5.401092529296875,28.149999618530273,46.90999984741211,16.158702850341797,58.119998931884766,2.1500000953674316,4.019000053405762,86.30000305175781,337.79998779296875,50.26813888549805,2.3469998836517334,5.734000205993652,9.192999839782717,0.4848000109195709,8.969943046569824,62.63361740112305,19.7549991607666,1.0
